International Designator,NORAD Catalog Number,Name,Period (minutes),Inclination (degrees),Apogee Height (km),Perigee Height (km),Eccentricity,Latest Data,GP Age (days)
2024-057B,59321,STARLINK-31578,93.46,43.00,445,443,0.0001879,,0.96
2024-057C,59322,STARLINK-31530,93.46,43.00,445,443,0.0001083,,0.56
2024-057D,59323,STARLINK-31565,93.46,43.00,446,442,0.0002286,,1.23
2024-057E,59324,STARLINK-31570,93.46,43.00,445,443,0.0001629,,0.98
2024-057F,59325,STARLINK-31611,93.46,43.00,445,443,0.0002131,,0.95
2024-057G,59326,STARLINK-31632,93.46,43.00,445,443,0.0001493,,0.98
2024-057H,59327,STARLINK-31599,93.47,43.00,444,444,0.0000422,,0.55
2024-057J,59328,STARLINK-31614,93.46,43.00,445,444,0.0000736,,0.56
2024-057K,59329,STARLINK-31493,93.47,43.00,445,443,0.0001188,,0.55
2024-057L,59330,STARLINK-31634,93.47,43.00,444,444,0.0000292,,0.77
2024-057M,59331,STARLINK-31633,93.46,43.00,445,443,0.0001743,,0.79
2024-057N,59332,STARLINK-31594,93.47,43.00,445,443,0.0001102,,0.54
2024-057P,59333,STARLINK-31572,93.46,43.00,446,442,0.0002616,,0.80
2024-057Q,59334,STARLINK-31573,93.46,43.00,445,443,0.0001007,,0.76
2024-057R,59335,STARLINK-31588,93.46,43.00,445,443,0.0001524,,0.82
2024-057S,59336,STARLINK-31596,93.46,43.00,445,443,0.0001506,,0.55
2024-057T,59337,STARLINK-31612,93.47,43.00,445,444,0.0000655,,0.57
2024-057U,59338,STARLINK-31550,93.46,43.00,445,443,0.0001864,,0.58
2024-057V,59339,STARLINK-31473,93.46,43.00,445,443,0.0002062,,0.56
2024-057W,59340,STARLINK-31562,93.47,43.00,445,444,0.0000788,,0.54
2024-057X,59341,STARLINK-31600,93.46,43.00,446,442,0.0003090,,1.23
2024-057Y,59342,STARLINK-31628,93.46,43.00,445,443,0.0001923,,0.78
2024-060A,59348,STARLINK-31605,93.46,43.00,446,442,0.0002907,,0.78
2024-060B,59349,STARLINK-31532,93.46,43.00,445,443,0.0001188,,0.74
2024-060C,59350,STARLINK-31593,93.46,43.00,445,443,0.0001506,,0.79
2024-060D,59351,STARLINK-31555,93.46,43.01,445,443,0.0001915,,0.63
2024-060E,59352,STARLINK-31561,93.46,43.00,445,443,0.0001509,,0.72
2024-060F,59353,STARLINK-31413,93.46,43.00,445,443,0.0001441,,0.80
2024-060G,59354,STARLINK-31422,93.46,43.00,445,443,0.0001914,,0.64
2024-060H,59355,STARLINK-31416,93.46,43.00,445,443,0.0001461,,0.82
2024-060J,59356,STARLINK-31552,93.47,43.00,446,443,0.0002063,,0.78
2024-060K,59357,STARLINK-31557,93.46,43.00,445,443,0.0001695,,0.92
2024-060L,59358,STARLINK-31559,93.46,43.00,445,443,0.0001309,,0.74
2024-060M,59359,STARLINK-31501,93.46,43.01,445,443,0.0001565,,0.64
2024-060N,59360,STARLINK-31549,93.46,43.00,445,443,0.0001411,,0.80
2024-060P,59361,STARLINK-31560,93.46,43.00,445,443,0.0001019,,1.35
2024-060Q,59362,STARLINK-31571,93.46,43.00,445,443,0.0001455,,0.70
2024-060R,59363,STARLINK-31553,93.46,43.00,444,444,0.0000555,,0.81
2024-060S,59364,STARLINK-31547,93.46,43.00,446,443,0.0002128,,0.78
2024-060T,59365,STARLINK-31537,93.47,43.00,446,443,0.0002088,,0.90
2024-060U,59366,STARLINK-31451,93.46,43.00,445,443,0.0001627,,0.80
2024-060V,59367,STARLINK-31428,93.47,43.00,445,443,0.0001573,,0.80
2024-060W,59368,STARLINK-31419,93.46,43.00,445,443,0.0001851,,0.81
2024-060X,59369,STARLINK-31583,93.46,43.00,445,443,0.0001311,,0.78
2024-060Y,59370,STARLINK-31461,93.47,43.00,445,443,0.0001705,,0.78
2024-062A,59374,STARLINK-31641,94.11,53.16,477,474,0.0002010,,0.77
2024-062B,59375,STARLINK-31430,94.11,53.16,476,474,0.0001863,,1.10
2024-062C,59376,STARLINK-31695,93.53,53.16,448,446,0.0001047,,0.77
2024-062D,59377,STARLINK-31716,92.40,53.15,399,385,0.0010728,,0.47
2024-062E,59378,STARLINK-31710,93.53,53.16,448,446,0.0001585,,0.78
2024-062F,59379,STARLINK-31698,93.53,53.16,448,447,0.0000919,,0.77
2024-062G,59380,STARLINK-31680,94.11,53.16,476,474,0.0001236,,1.10
2024-062H,59381,STARLINK-31713,94.10,53.16,476,475,0.0000923,,0.78
2024-062J,59382,STARLINK-31705,93.53,53.16,448,446,0.0001210,,0.51
2024-062K,59383,STARLINK-31709,93.53,53.16,448,446,0.0001608,,1.19
2024-062L,59384,STARLINK-31715,93.58,53.16,451,449,0.0001472,,0.52
2024-062M,59385,STARLINK-31717,93.53,53.16,448,446,0.0001652,,0.78
2024-062N,59386,STARLINK-31688,94.11,53.16,476,474,0.0001088,,0.79
2024-062P,59387,STARLINK-31714,93.53,53.16,448,446,0.0001778,,0.78
2024-062Q,59388,STARLINK-31643,93.53,53.16,448,446,0.0001382,,0.78
2024-062R,59389,STARLINK-31647,94.11,53.16,476,474,0.0001753,,1.10
2024-062S,59390,STARLINK-31649,93.53,53.16,448,446,0.0001120,,0.51
2024-062T,59391,STARLINK-31644,94.11,53.16,476,474,0.0001249,,0.46
2024-062U,59392,STARLINK-31626,93.53,53.16,448,446,0.0001059,,0.76
2024-062V,59393,STARLINK-31443,93.53,53.16,448,446,0.0001470,,0.80
2024-062W,59394,STARLINK-31607,93.53,53.16,448,446,0.0001333,,0.76
2024-062X,59397,STARLINK-31608,93.53,53.16,448,446,0.0001299,,0.79
2024-064A,59398,STARLINK-31534,93.46,43.00,445,443,0.0000834,,0.95
2024-064B,59399,STARLINK-31544,93.46,43.00,444,444,0.0000234,,0.97
2024-064C,59400,STARLINK-31545,93.47,43.00,445,443,0.0001722,,0.54
2024-064D,59401,STARLINK-31507,93.47,43.01,447,441,0.0004205,,0.55
2024-064E,59402,STARLINK-31543,93.46,43.00,446,441,0.0003725,,1.17
2024-064F,59403,STARLINK-31366,93.46,43.00,445,443,0.0001360,,1.18
2024-064G,59404,STARLINK-31374,92.22,43.00,395,372,0.0017637,,0.72
2024-064H,59405,STARLINK-31400,93.46,43.00,445,443,0.0001558,,0.96
2024-064J,59406,STARLINK-31391,93.46,43.01,445,443,0.0001757,,0.96
2024-064K,59407,STARLINK-31387,93.46,43.00,445,443,0.0001133,,0.97
2024-064L,59408,STARLINK-31367,92.56,43.00,408,392,0.0011943,,0.72
2024-064M,59409,STARLINK-31396,93.46,43.01,446,442,0.0003475,,0.56
2024-064N,59410,STARLINK-31412,93.47,43.00,446,442,0.0002592,,0.54
2024-064P,59411,STARLINK-31483,93.46,43.00,445,443,0.0001219,,0.65
2024-064Q,59412,STARLINK-31568,93.46,43.00,445,443,0.0001029,,1.17
2024-064R,59413,STARLINK-31615,93.46,43.00,445,443,0.0001363,,1.18
2024-064S,59414,STARLINK-31457,93.46,43.00,444,444,0.0000311,,1.18
2024-064T,59415,STARLINK-31398,93.46,43.01,446,442,0.0002255,,0.61
2024-064U,59416,STARLINK-31399,93.47,43.01,447,441,0.0004035,,0.55
2024-064V,59417,STARLINK-31401,93.46,43.01,445,443,0.0001607,,0.95
2024-064W,59418,STARLINK-31414,93.46,43.00,445,443,0.0001230,,1.29
2024-064X,59419,STARLINK-31415,93.46,43.01,445,443,0.0001923,,0.96
2024-064Y,59420,STARLINK-31466,93.47,43.01,447,441,0.0004578,,0.51
2024-065A,59421,STARLINK-11087 [DTC],91.33,53.16,341,339,0.0001386,,1.29
2024-065B,59422,STARLINK-11090 [DTC],91.33,53.16,341,339,0.0001316,,1.12
2024-065C,59423,STARLINK-11093 [DTC],91.33,53.16,340,339,0.0001079,,0.54
2024-065D,59424,STARLINK-11083 [DTC],91.33,53.16,341,339,0.0001265,,0.53
2024-065E,59425,STARLINK-11085 [DTC],91.33,53.16,340,339,0.0000727,,1.25
2024-065F,59426,STARLINK-11089 [DTC],91.33,53.16,341,339,0.0001140,,0.51
2024-065G,59427,STARLINK-31757,93.53,53.16,448,447,0.0001130,,0.72
2024-065J,59429,STARLINK-31773,93.53,53.16,449,445,0.0002483,,1.12
2024-065K,59430,STARLINK-31772,93.53,53.16,448,446,0.0001307,,0.70
2024-065L,59431,STARLINK-31613,93.53,53.16,448,446,0.0001332,,0.68
2024-065M,59432,STARLINK-31780,93.53,53.16,448,446,0.0001530,,0.71
2024-065N,59433,STARLINK-31740,93.53,53.16,448,446,0.0001156,,1.11
2024-065P,59434,STARLINK-31580,93.53,53.16,448,446,0.0001021,,1.12
2024-065Q,59435,STARLINK-31696,93.53,53.16,448,446,0.0001438,,1.14
2024-065R,59436,STARLINK-31700,93.53,53.16,448,446,0.0001598,,1.09
2024-065S,59437,STARLINK-31706,93.53,53.16,448,447,0.0001126,,1.06
2024-065T,59438,STARLINK-31711,93.53,53.16,448,446,0.0001185,,0.70
2024-065U,59439,STARLINK-31708,93.53,53.16,448,446,0.0001166,,0.71
2024-065W,59441,STARLINK-31693,93.53,53.16,448,446,0.0001349,,0.72
2024-068A,59455,STARLINK-31617,93.46,43.00,444,444,0.0000649,,0.55
2024-068B,59456,STARLINK-31622,93.46,43.00,445,443,0.0001206,,1.02
2024-068C,59457,STARLINK-31319,93.47,43.00,444,444,0.0000229,,0.99
2024-068D,59458,STARLINK-31625,93.46,43.01,445,443,0.0001400,,1.03
2024-068E,59459,STARLINK-31631,93.46,43.00,445,443,0.0001452,,1.24
2024-068F,59460,STARLINK-31620,93.46,43.00,445,443,0.0001941,,0.61
2024-068H,59462,STARLINK-31511,93.46,43.01,445,443,0.0001729,,0.56
2024-068J,59463,STARLINK-31364,93.46,43.00,445,443,0.0002044,,0.66
2024-068K,59464,STARLINK-31597,93.46,43.00,445,443,0.0002081,,1.23
2024-068L,59465,STARLINK-31621,93.46,43.01,446,442,0.0002410,,1.03
2024-068M,59466,STARLINK-31462,93.46,43.00,445,443,0.0001941,,1.23
2024-068N,59467,STARLINK-31592,93.46,43.00,446,442,0.0002529,,0.56
2024-068P,59468,STARLINK-31267,93.46,43.00,445,443,0.0001604,,1.26
2024-068Q,59469,STARLINK-31381,93.47,43.00,445,443,0.0001987,,0.55
2024-068R,59470,STARLINK-31546,93.47,43.00,445,443,0.0000991,,0.60
2024-068S,59471,STARLINK-31575,93.46,43.00,445,443,0.0001125,,0.61
2024-068U,59473,STARLINK-31610,93.46,43.00,446,442,0.0002318,,1.23
2024-068V,59474,STARLINK-31581,93.47,43.00,446,443,0.0002250,,0.61
2024-068W,59475,STARLINK-31566,93.46,43.00,445,443,0.0001244,,0.46
2024-068X,59476,STARLINK-31515,93.46,43.00,445,443,0.0001674,,0.58
2024-068Y,59477,STARLINK-31531,92.67,43.00,413,398,0.0011264,,0.72
2024-071A,59484,STARLINK-31753,93.46,43.00,445,443,0.0001967,,0.66
2024-071B,59485,STARLINK-31653,92.45,43.00,405,385,0.0014890,,0.81
2024-071C,59486,STARLINK-31733,93.46,43.00,446,442,0.0002951,,0.48
2024-071D,59487,STARLINK-31657,93.47,43.00,445,443,0.0001253,,0.54
2024-071E,59488,STARLINK-31754,93.46,43.00,445,443,0.0001962,,0.65
2024-071F,59489,STARLINK-31638,93.47,43.00,445,443,0.0001526,,0.51
2024-071G,59490,STARLINK-31670,93.47,43.00,445,444,0.0000529,,1.69
2024-071H,59491,STARLINK-31712,93.32,43.00,439,435,0.0003285,,0.47
2024-071J,59492,STARLINK-31684,93.47,43.00,445,443,0.0001538,,1.69
2024-071K,59493,STARLINK-31678,93.46,43.00,445,443,0.0001658,,0.53
2024-071L,59494,STARLINK-31744,93.46,43.00,445,443,0.0001936,,0.66
2024-071M,59495,STARLINK-31719,93.47,43.00,446,443,0.0001931,,0.54
2024-071N,59496,STARLINK-31728,93.47,43.00,445,443,0.0001633,,0.54
2024-071P,59497,STARLINK-31720,93.47,43.00,446,443,0.0002095,,0.49
2024-071Q,59498,STARLINK-31731,93.46,43.00,445,443,0.0001521,,0.49
2024-071R,59499,STARLINK-31742,93.47,43.00,445,443,0.0001954,,0.49
2024-071S,59500,STARLINK-31512,93.00,43.00,428,415,0.0009394,,0.72
2024-071T,59501,STARLINK-31458,93.47,43.00,445,443,0.0001156,,0.49
2024-071U,59502,STARLINK-31357,93.46,43.00,445,443,0.0001853,,0.50
2024-071V,59503,STARLINK-31508,93.46,43.00,445,443,0.0001939,,0.57
2024-071W,59504,STARLINK-31535,93.47,43.00,445,443,0.0001560,,0.54
2024-071X,59505,STARLINK-31533,93.47,43.00,446,442,0.0002460,,0.64
2024-071Y,59506,STARLINK-31524,93.24,43.00,436,431,0.0003582,,0.84
2024-073A,59511,STARLINK-31635,93.46,43.00,445,443,0.0001412,,0.63
2024-073B,59512,STARLINK-31650,93.46,43.00,445,443,0.0001812,,0.53
2024-073C,59513,STARLINK-31658,93.46,43.00,445,443,0.0001498,,0.71
2024-073D,59514,STARLINK-31664,93.46,43.00,445,443,0.0001811,,1.19
2024-073E,59515,STARLINK-31669,93.46,43.01,446,443,0.0002170,,0.50
2024-073F,59516,STARLINK-31671,93.46,43.00,445,443,0.0002160,,0.55
2024-073G,59517,STARLINK-31674,93.47,43.00,445,443,0.0001091,,0.58
2024-073J,59519,STARLINK-31679,93.46,43.00,446,443,0.0002089,,0.53
2024-073K,59520,STARLINK-31370,93.46,43.00,446,442,0.0002667,,1.19
2024-073L,59521,STARLINK-31404,93.47,43.00,445,443,0.0001899,,0.55
2024-073M,59522,STARLINK-31453,92.72,43.00,416,399,0.0012487,,0.72
2024-073N,59523,STARLINK-31476,93.46,43.00,445,443,0.0001836,,0.53
2024-073P,59524,STARLINK-31376,93.46,43.01,444,444,0.0000690,,1.21
2024-073Q,59525,STARLINK-31538,93.47,43.00,446,443,0.0002102,,0.57
2024-073R,59526,STARLINK-31564,93.47,43.00,445,443,0.0001473,,0.57
2024-073S,59527,STARLINK-31452,93.47,43.00,445,443,0.0001711,,0.55
2024-073T,59528,STARLINK-31618,93.47,43.00,445,443,0.0001915,,2.20
2024-073U,59529,STARLINK-31513,93.46,43.00,445,443,0.0001035,,0.55
2024-073V,59530,STARLINK-31392,93.46,43.00,445,443,0.0001229,,0.71
2024-073W,59531,STARLINK-31619,93.46,43.00,445,443,0.0001376,,0.57
2024-073X,59532,STARLINK-31624,93.47,43.00,445,443,0.0001330,,0.54
2024-073Y,59533,STARLINK-31509,93.47,43.01,446,442,0.0002744,,0.62
2024-074A,59534,STARLINK-31734,93.47,43.00,446,443,0.0002241,,0.54
2024-074B,59535,STARLINK-31738,93.46,43.00,445,443,0.0001916,,0.62
2024-074C,59536,STARLINK-31721,93.47,43.00,446,442,0.0003105,,0.49
2024-074D,59537,STARLINK-31737,93.46,43.00,445,443,0.0001769,,0.50
2024-074E,59538,STARLINK-31725,93.47,43.00,446,443,0.0001971,,0.54
2024-074F,59539,STARLINK-31539,93.46,43.00,445,443,0.0001605,,0.51
2024-074G,59540,STARLINK-31397,93.46,43.00,445,443,0.0001809,,0.66
2024-074H,59541,STARLINK-31481,93.47,43.00,445,443,0.0001558,,0.55
2024-074J,59542,STARLINK-31540,93.47,43.00,445,443,0.0001387,,0.50
2024-074K,59543,STARLINK-31574,93.47,43.00,446,443,0.0002042,,0.52
2024-074L,59544,STARLINK-31556,93.47,43.00,445,443,0.0001556,,0.53
2024-074M,59545,STARLINK-31582,93.47,43.00,445,443,0.0001272,,1.70
2024-074N,59546,STARLINK-31519,93.46,43.00,445,443,0.0001220,,0.49
2024-074P,59547,STARLINK-31736,93.47,43.00,445,443,0.0001558,,0.61
2024-074Q,59548,STARLINK-31675,93.46,43.00,446,442,0.0002476,,0.50
2024-074R,59549,STARLINK-31722,93.46,43.01,445,443,0.0001683,,0.48
2024-074S,59550,STARLINK-31741,93.46,43.00,445,443,0.0001744,,0.49
2024-074T,59551,STARLINK-31699,93.47,43.00,445,443,0.0001363,,0.50
2024-074U,59552,STARLINK-31750,93.47,43.00,445,443,0.0001543,,0.51
2024-074V,59553,STARLINK-31723,93.46,43.00,445,443,0.0001716,,0.51
2024-074W,59554,STARLINK-31724,93.13,43.00,433,423,0.0007593,,0.39
2024-074X,59555,STARLINK-31730,93.46,43.00,445,443,0.0001852,,0.53
2024-074Y,59556,STARLINK-31718,93.46,43.00,446,442,0.0002534,,1.56
2024-076A,59564,STARLINK-31747,93.47,43.00,445,443,0.0001893,,0.47
2024-076B,59565,STARLINK-31388,93.46,43.00,445,443,0.0001516,,0.47
2024-076C,59566,STARLINK-31332,93.46,43.00,445,443,0.0002122,,0.52
2024-076D,59567,STARLINK-31689,93.46,43.00,447,441,0.0003766,,0.49
2024-076E,59568,STARLINK-31471,93.46,43.00,445,443,0.0001512,,0.66
2024-076F,59569,STARLINK-31470,93.47,43.00,446,442,0.0002885,,0.48
2024-076G,59570,STARLINK-31587,93.45,43.01,447,440,0.0004843,,0.51
2024-076H,59571,STARLINK-31606,93.47,43.00,445,443,0.0001668,,0.39
2024-076J,59572,STARLINK-31666,93.46,43.00,445,443,0.0001060,,0.60
2024-076K,59573,STARLINK-31683,93.46,43.00,445,443,0.0001582,,0.59
2024-076L,59574,STARLINK-31751,93.47,43.00,445,444,0.0000681,,0.48
2024-076M,59575,STARLINK-31510,93.46,43.00,445,443,0.0001098,,0.49
2024-076N,59576,STARLINK-31663,93.47,43.00,446,443,0.0002177,,0.48
2024-076P,59577,STARLINK-31692,93.46,43.00,445,443,0.0001267,,0.51
2024-076Q,59578,STARLINK-31685,93.47,43.00,445,444,0.0000603,,0.51
2024-076R,59579,STARLINK-31686,93.46,43.01,446,442,0.0002692,,0.51
2024-076S,59580,STARLINK-31668,93.47,43.00,445,443,0.0001540,,0.49
2024-076T,59581,STARLINK-31690,93.46,43.00,445,443,0.0001449,,0.65
2024-076U,59582,STARLINK-31701,93.46,43.00,445,443,0.0001083,,0.66
2024-076V,59583,STARLINK-31697,93.47,43.00,445,443,0.0001654,,0.66
2024-076W,59584,STARLINK-31662,93.46,43.00,445,443,0.0001980,,0.73
2024-076X,59585,STARLINK-31702,93.46,43.00,447,441,0.0004054,,0.65
2024-076Y,59586,STARLINK-31704,93.47,43.00,445,443,0.0001539,,0.53
2024-080A,59601,STARLINK-31770,93.46,43.00,445,443,0.0001642,,0.98
2024-080B,59602,STARLINK-31778,93.46,43.00,444,444,0.0000260,,0.96
2024-080C,59603,STARLINK-31776,93.46,43.01,445,443,0.0001370,,1.19
2024-080D,59604,STARLINK-31765,93.46,43.01,446,442,0.0002962,,0.57
2024-080E,59605,STARLINK-31767,93.47,43.00,446,443,0.0002055,,0.52
2024-080F,59606,STARLINK-31782,93.46,43.00,446,443,0.0002183,,0.62
2024-080G,59607,STARLINK-31755,93.46,43.00,445,443,0.0001016,,1.33
2024-080H,59608,STARLINK-31585,93.46,43.00,444,444,0.0000468,,0.98
2024-080J,59609,STARLINK-31667,93.46,43.00,445,442,0.0002187,,1.19
2024-080K,59610,STARLINK-31729,93.46,43.00,445,443,0.0001844,,0.57
2024-080L,59611,STARLINK-31448,93.46,43.01,446,442,0.0002720,,0.63
2024-080M,59612,STARLINK-31748,93.46,43.00,445,443,0.0001683,,0.96
2024-080N,59613,STARLINK-31746,93.46,43.00,445,443,0.0001461,,0.53
2024-080P,59614,STARLINK-31762,93.46,43.01,446,443,0.0002180,,0.52
2024-080Q,59615,STARLINK-31761,93.46,43.00,445,443,0.0001611,,0.67
2024-080R,59616,STARLINK-31768,93.47,43.00,445,443,0.0001497,,0.58
2024-080S,59617,STARLINK-31769,93.46,43.00,445,444,0.0000756,,0.99
2024-080T,59618,STARLINK-31784,93.46,43.00,444,444,0.0000600,,1.20
2024-080U,59619,STARLINK-31777,93.46,43.00,445,443,0.0001407,,0.68
2024-080V,59620,STARLINK-31771,93.24,43.00,434,432,0.0001231,,0.61
2024-080W,59621,STARLINK-31758,93.46,43.01,445,443,0.0002017,,0.95
2024-080X,59622,STARLINK-31774,93.46,43.00,446,442,0.0002291,,0.57
2024-080Y,59623,STARLINK-31763,93.46,43.00,446,443,0.0002190,,0.60
2024-082A,59631,STARLINK-31749,93.46,43.00,445,443,0.0001474,,0.71
2024-082B,59632,STARLINK-31781,93.46,43.00,446,442,0.0002784,,1.17
2024-082C,59633,STARLINK-31541,93.46,43.00,445,443,0.0001210,,0.74
2024-082D,59634,STARLINK-31797,93.47,43.00,445,443,0.0001276,,0.72
2024-082E,59635,STARLINK-31798,93.46,42.99,445,443,0.0001388,,0.95
2024-082F,59636,STARLINK-31802,93.46,43.01,446,442,0.0003113,,0.94
2024-082G,59637,STARLINK-31791,93.46,43.00,445,443,0.0001272,,0.71
2024-082H,59638,STARLINK-31727,93.46,43.00,444,444,0.0000490,,1.09
2024-082J,59639,STARLINK-31807,93.46,43.00,445,443,0.0001036,,0.94
2024-082K,59640,STARLINK-31806,93.46,43.00,445,443,0.0001764,,0.73
2024-082L,59641,STARLINK-31804,93.46,43.01,446,442,0.0002868,,0.71
2024-082M,59642,STARLINK-31660,93.47,43.00,445,443,0.0001722,,0.77
2024-082N,59643,STARLINK-31800,93.46,43.00,445,443,0.0002024,,1.08
2024-082P,59644,STARLINK-31789,93.46,43.00,445,443,0.0001382,,0.72
2024-082Q,59645,STARLINK-31795,92.75,43.00,418,401,0.0012163,,0.72
2024-082R,59646,STARLINK-31796,93.46,43.00,445,443,0.0001715,,0.73
2024-082S,59647,STARLINK-31801,93.46,43.00,445,443,0.0001190,,0.95
2024-082T,59648,STARLINK-31790,93.49,43.00,446,444,0.0001120,,0.56
2024-082U,59649,STARLINK-31803,93.00,43.00,425,418,0.0005400,,0.72
2024-082V,59650,STARLINK-31787,93.47,43.00,446,443,0.0002216,,0.73
2024-082W,59651,STARLINK-31277,93.46,43.00,445,443,0.0001584,,0.73
2024-082X,59652,STARLINK-31799,93.47,43.00,445,444,0.0000964,,0.72
2024-082Y,59653,STARLINK-31764,93.46,43.01,445,443,0.0001375,,0.72
2024-084A,59654,STARLINK-31589,93.46,43.00,445,443,0.0001681,,1.01
2024-084B,59655,STARLINK-31665,93.46,43.00,445,443,0.0001245,,0.99
2024-084C,59656,STARLINK-31912,93.46,43.01,446,442,0.0002763,,0.57
2024-084D,59657,STARLINK-31904,93.47,43.01,446,442,0.0002795,,0.64
2024-084E,59658,STARLINK-31858,93.47,43.00,445,443,0.0001393,,0.55
2024-084F,59659,STARLINK-31881,93.46,43.00,445,443,0.0001551,,0.59
2024-084G,59660,STARLINK-31885,93.47,43.00,446,443,0.0002091,,0.55
2024-084H,59661,STARLINK-31880,93.46,43.01,445,443,0.0001981,,0.53
2024-084J,59662,STARLINK-31886,93.46,43.00,445,442,0.0002114,,1.21
2024-084K,59663,STARLINK-31909,93.46,43.00,445,444,0.0000726,,0.97
2024-084L,59664,STARLINK-31910,93.46,43.00,446,442,0.0002475,,0.60
2024-084N,59666,STARLINK-31902,93.46,43.00,445,443,0.0001561,,1.21
2024-084P,59667,STARLINK-31913,93.46,43.00,445,443,0.0001640,,0.53
2024-084Q,59668,STARLINK-31866,93.46,43.00,445,443,0.0002014,,0.52
2024-084R,59669,STARLINK-31917,93.46,43.00,445,443,0.0001307,,0.97
2024-084S,59670,STARLINK-31860,93.47,43.00,445,444,0.0000658,,1.26
2024-084T,59671,STARLINK-31854,93.46,43.00,445,443,0.0001474,,1.01
2024-084U,59672,STARLINK-31842,93.46,43.00,445,443,0.0001966,,1.00
2024-084V,59673,STARLINK-31871,93.46,43.00,445,443,0.0001584,,0.53
2024-084W,59674,STARLINK-31875,93.46,43.00,445,443,0.0001294,,0.99
2024-084X,59675,STARLINK-31877,93.46,43.00,446,442,0.0002217,,0.58
2024-084Y,59676,STARLINK-31884,93.46,43.00,444,444,0.0000352,,0.98
2024-086A,59682,STARLINK-32108,93.46,43.00,445,443,0.0001515,,0.56
2024-086B,59683,STARLINK-32080,93.46,43.00,445,443,0.0001346,,0.93
2024-086C,59684,STARLINK-32091,93.46,43.00,445,443,0.0001217,,0.59
2024-086D,59685,STARLINK-32085,93.46,43.00,445,443,0.0001163,,0.75
2024-086E,59686,STARLINK-32100,93.46,43.00,445,443,0.0001403,,0.95
2024-086F,59687,STARLINK-32089,93.46,43.00,445,443,0.0001085,,0.60
2024-086G,59688,STARLINK-32103,93.47,43.00,446,442,0.0002519,,0.51
2024-086H,59689,STARLINK-32105,93.47,43.00,446,443,0.0002141,,0.53
2024-086J,59690,STARLINK-32106,93.46,43.00,445,444,0.0000672,,0.90
2024-086K,59691,STARLINK-32090,93.23,43.00,435,431,0.0002980,,0.72
2024-086L,59692,STARLINK-32095,93.46,43.00,445,443,0.0001004,,0.52
2024-086M,59693,STARLINK-32088,93.47,43.00,445,443,0.0001521,,0.58
2024-086N,59694,STARLINK-32107,93.46,43.00,445,443,0.0001688,,1.28
2024-086P,59695,STARLINK-32104,93.46,43.00,445,443,0.0001181,,0.93
2024-086Q,59696,STARLINK-32094,93.46,43.00,445,443,0.0001924,,1.15
2024-086R,59697,STARLINK-32099,93.46,43.00,445,443,0.0001547,,0.59
2024-086S,59698,STARLINK-32096,93.46,43.01,445,443,0.0001514,,0.94
2024-086T,59699,STARLINK-32102,93.46,43.00,446,442,0.0002434,,0.60
2024-086U,59700,STARLINK-32092,93.46,43.00,444,444,0.0000501,,0.62
2024-086V,59701,STARLINK-32093,93.46,43.00,445,443,0.0001763,,0.94
2024-086W,59702,STARLINK-32087,93.46,43.00,445,443,0.0000881,,0.61
2024-086X,59703,STARLINK-32086,93.47,43.01,446,442,0.0003160,,0.52
2024-086Y,59704,STARLINK-32098,93.47,43.00,445,443,0.0001035,,0.62
2024-088A,59708,STARLINK-11107 [DTC],91.74,53.16,361,359,0.0001312,,0.55
2024-088B,59709,STARLINK-11088 [DTC],91.74,53.16,362,357,0.0003465,,0.62
2024-088C,59710,STARLINK-11092 [DTC],91.74,53.16,360,359,0.0001083,,0.63
2024-088D,59711,STARLINK-11082 [DTC],91.74,53.16,361,359,0.0001326,,0.50
2024-088E,59712,STARLINK-11108 [DTC],91.74,53.16,360,359,0.0000684,,0.64
2024-088F,59713,STARLINK-11100 [DTC],91.74,53.16,360,359,0.0000909,,0.51
2024-088G,59714,STARLINK-11094 [DTC],91.74,53.16,361,359,0.0001156,,0.52
2024-088H,59715,STARLINK-11101 [DTC],91.74,53.16,361,359,0.0001181,,0.66
2024-088J,59716,STARLINK-11099 [DTC],91.74,53.16,360,359,0.0001080,,0.65
2024-088K,59717,STARLINK-11084 [DTC],91.74,53.16,361,358,0.0001926,,0.53
2024-088L,59718,STARLINK-11103 [DTC],91.74,53.16,360,359,0.0000994,,0.54
2024-088M,59719,STARLINK-11096 [DTC],91.74,53.16,360,359,0.0000709,,0.62
2024-088N,59720,STARLINK-11095 [DTC],91.74,53.16,361,359,0.0001528,,0.54
2024-088P,59721,STARLINK-31834,93.53,53.16,448,447,0.0000981,,0.55
2024-088Q,59722,STARLINK-31843,93.53,53.16,448,447,0.0001098,,0.63
2024-088R,59723,STARLINK-31766,93.53,53.16,448,446,0.0001364,,0.54
2024-088S,59724,STARLINK-31836,93.53,53.16,448,447,0.0000642,,0.54
2024-088T,59725,STARLINK-31820,93.53,53.16,448,446,0.0001478,,0.55
2024-088U,59726,STARLINK-31642,93.53,53.16,448,447,0.0000969,,0.63
