dt,dt_iso,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1664877600,2022-10-04 10:00:00 +0000 UTC,New York,40.694305,-73.939876,7.73,6437,6.83,3.96,7.09,8.88,1016,,,94,7.2,360,,3.05,,,,100,501,Rain,moderate rain,10n
1664877600,2022-10-04 10:00:00 +0000 UTC,New York,40.694305,-73.939876,7.73,6437,6.83,3.96,7.09,8.88,1016,,,94,7.2,360,,3.05,,,,100,701,Mist,mist,50n
1664881200,2022-10-04 11:00:00 +0000 UTC,New York,40.694305,-73.939876,7.99,8047,6.93,4.17,7.09,8.92,1016,,,93,7.6,359,11.18,1.57,,,,100,701,Mist,mist,50d
1664881200,2022-10-04 11:00:00 +0000 UTC,New York,40.694305,-73.939876,7.99,8047,6.93,4.17,7.09,8.92,1016,,,93,7.6,359,11.18,1.57,,,,100,501,Rain,moderate rain,10d
1664884800,2022-10-04 12:00:00 +0000 UTC,New York,40.694305,-73.939876,8.38,10000,7.32,4.8,7.65,9.36,1015,,,93,7.2,10,10.8,2.92,,,,100,501,Rain,moderate rain,10d
1664888400,2022-10-04 13:00:00 +0000 UTC,New York,40.694305,-73.939876,8.92,10000,8.01,5.03,8.21,9.47,1015,,,94,8.94,8,14.31,2.03,,,,100,501,Rain,moderate rain,10d
1664892000,2022-10-04 14:00:00 +0000 UTC,New York,40.694305,-73.939876,9.87,8047,8.95,5.98,9.31,10.99,1015,,,94,10.29,30,12.86,0.76,,,,100,500,Rain,light rain,10d
1664892000,2022-10-04 14:00:00 +0000 UTC,New York,40.694305,-73.939876,9.87,8047,8.95,5.98,9.31,10.99,1015,,,94,10.29,30,12.86,0.76,,,,100,701,Mist,mist,50d
1664895600,2022-10-04 15:00:00 +0000 UTC,New York,40.694305,-73.939876,10.37,10000,9.13,9.86,9.87,11.09,1014,,,92,10.29,20,13.89,0.51,,,,100,500,Rain,light rain,10d
1664899200,2022-10-04 16:00:00 +0000 UTC,New York,40.694305,-73.939876,10.96,10000,9.71,10.51,10.44,11.87,1014,,,92,10.29,30,13.89,2.79,,,,100,501,Rain,moderate rain,10d
1664902800,2022-10-04 17:00:00 +0000 UTC,New York,40.694305,-73.939876,11.17,2414,10.08,10.77,10.44,11.87,1014,,,93,11.18,19,14.31,1.42,,,,100,501,Rain,moderate rain,10d
1664902800,2022-10-04 17:00:00 +0000 UTC,New York,40.694305,-73.939876,11.17,2414,10.08,10.77,10.44,11.87,1014,,,93,11.18,19,14.31,1.42,,,,100,701,Mist,mist,50d
1664906400,2022-10-04 18:00:00 +0000 UTC,New York,40.694305,-73.939876,11.57,9656,10.48,11.21,11.1,12.1,1013,,,93,10.28,22,13.41,0.25,,,,100,500,Rain,light rain,10d
1664906400,2022-10-04 18:00:00 +0000 UTC,New York,40.694305,-73.939876,11.57,9656,10.48,11.21,11.1,12.1,1013,,,93,10.28,22,13.41,0.25,,,,100,701,Mist,mist,50d
1664910000,2022-10-04 19:00:00 +0000 UTC,New York,40.694305,-73.939876,12.03,8047,10.93,11.72,11.55,12.87,1012,,,93,10.8,30,12.86,0.25,,,,100,500,Rain,light rain,10d
1664910000,2022-10-04 19:00:00 +0000 UTC,New York,40.694305,-73.939876,12.03,8047,10.93,11.72,11.55,12.87,1012,,,93,10.8,30,12.86,0.25,,,,100,701,Mist,mist,50d
1664913600,2022-10-04 20:00:00 +0000 UTC,New York,40.694305,-73.939876,12.17,4023,11.07,11.87,11.55,12.87,1012,,,93,12.96,49,16.99,0.25,,,,100,500,Rain,light rain,10d
1664913600,2022-10-04 20:00:00 +0000 UTC,New York,40.694305,-73.939876,12.17,4023,11.07,11.87,11.55,12.87,1012,,,93,12.96,49,16.99,0.25,,,,100,701,Mist,mist,50d
1664917200,2022-10-04 21:00:00 +0000 UTC,New York,40.694305,-73.939876,12.37,10000,11.27,12.09,11.55,13.2,1012,,,93,9.83,11,13.86,0.25,,,,100,500,Rain,light rain,10d
1664920800,2022-10-04 22:00:00 +0000 UTC,New York,40.694305,-73.939876,12.62,10000,11.36,12.34,11.88,13.22,1012,,,92,11.18,49,16.99,1.78,,,,100,501,Rain,moderate rain,10d
1664924400,2022-10-04 23:00:00 +0000 UTC,New York,40.694305,-73.939876,12.85,10000,11.42,12.57,12.65,13.25,1012,,,91,10.29,30,,0.25,,,,100,701,Mist,mist,50n
1664924400,2022-10-04 23:00:00 +0000 UTC,New York,40.694305,-73.939876,12.85,10000,11.42,12.57,12.65,13.25,1012,,,91,10.29,30,,0.25,,,,100,500,Rain,light rain,10n
1664928000,2022-10-05 00:00:00 +0000 UTC,New York,40.694305,-73.939876,12.95,10000,11.52,12.68,12.65,13.87,1012,,,91,9.83,20,13.86,1.27,,,,100,501,Rain,moderate rain,10n
1664931600,2022-10-05 01:00:00 +0000 UTC,New York,40.694305,-73.939876,12.69,10000,11.59,12.44,12.09,13.36,1012,,,93,9.26,30,12.35,0.49,,,,100,300,Drizzle,light intensity drizzle,09n
1664931600,2022-10-05 01:00:00 +0000 UTC,New York,40.694305,-73.939876,12.69,10000,11.59,12.44,12.09,13.36,1012,,,93,9.26,30,12.35,0.49,,,,100,500,Rain,light rain,10n
1664935200,2022-10-05 02:00:00 +0000 UTC,New York,40.694305,-73.939876,13.11,10000,11.68,12.85,12.1,13.87,1012,,,91,8.75,30,,0.25,,,,100,500,Rain,light rain,10n
1664938800,2022-10-05 03:00:00 +0000 UTC,New York,40.694305,-73.939876,12.95,4828,11.85,12.73,12.09,13.87,1012,,,93,8.49,37,12.52,0.25,,,,100,501,Rain,moderate rain,10n
1664938800,2022-10-05 03:00:00 +0000 UTC,New York,40.694305,-73.939876,12.95,4828,11.85,12.73,12.09,13.87,1012,,,93,8.49,37,12.52,0.25,,,,100,701,Mist,mist,50n
1664942400,2022-10-05 04:00:00 +0000 UTC,New York,40.694305,-73.939876,13.25,10000,11.81,13.01,12.66,13.92,1011,,,91,8.94,339,12.52,1.78,,,,100,501,Rain,moderate rain,10n
1664946000,2022-10-05 05:00:00 +0000 UTC,New York,40.694305,-73.939876,12.69,8047,11.91,12.5,11.55,13.36,1011,,,95,7.72,30,,1.65,,,,100,501,Rain,moderate rain,10n
1664946000,2022-10-05 05:00:00 +0000 UTC,New York,40.694305,-73.939876,12.69,8047,11.91,12.5,11.55,13.36,1011,,,95,7.72,30,,1.65,,,,100,701,Mist,mist,50n
1664949600,2022-10-05 06:00:00 +0000 UTC,New York,40.694305,-73.939876,12.7,10000,11.43,12.43,11.65,13.36,1011,,,92,9.26,30,13.38,0.42,,,,100,300,Drizzle,light intensity drizzle,09n
1664949600,2022-10-05 06:00:00 +0000 UTC,New York,40.694305,-73.939876,12.7,10000,11.43,12.43,11.65,13.36,1011,,,92,9.26,30,13.38,0.42,,,,100,500,Rain,light rain,10n
1664953200,2022-10-05 07:00:00 +0000 UTC,New York,40.694305,-73.939876,12.94,10000,12.16,12.77,12.1,13.81,1011,,,95,7.72,30,12.35,0.25,,,,100,300,Drizzle,light intensity drizzle,09n
1664953200,2022-10-05 07:00:00 +0000 UTC,New York,40.694305,-73.939876,12.94,10000,12.16,12.77,12.1,13.81,1011,,,95,7.72,30,12.35,0.25,,,,100,500,Rain,light rain,10n
1664956800,2022-10-05 08:00:00 +0000 UTC,New York,40.694305,-73.939876,13.03,10000,12.25,12.87,12.1,13.87,1011,,,95,7.2,20,,0.25,,,,100,300,Drizzle,light intensity drizzle,09n
1664956800,2022-10-05 08:00:00 +0000 UTC,New York,40.694305,-73.939876,13.03,10000,12.25,12.87,12.1,13.87,1011,,,95,7.2,20,,0.25,,,,100,500,Rain,light rain,10n
1664960400,2022-10-05 09:00:00 +0000 UTC,New York,40.694305,-73.939876,13.09,3219,12.15,12.91,12.1,13.92,1012,,,94,6.17,20,,0.42,,,,100,500,Rain,light rain,10n
1664960400,2022-10-05 09:00:00 +0000 UTC,New York,40.694305,-73.939876,13.09,3219,12.15,12.91,12.1,13.92,1012,,,94,6.17,20,,0.42,,,,100,701,Mist,mist,50n
1664964000,2022-10-05 10:00:00 +0000 UTC,New York,40.694305,-73.939876,12.84,9656,11.9,12.63,11.65,13.92,1012,,,94,6.69,10,,3.61,,,,100,501,Rain,moderate rain,10n
1664964000,2022-10-05 10:00:00 +0000 UTC,New York,40.694305,-73.939876,12.84,9656,11.9,12.63,11.65,13.92,1012,,,94,6.69,10,,3.61,,,,100,701,Mist,mist,50n
1664967600,2022-10-05 11:00:00 +0000 UTC,New York,40.694305,-73.939876,12.93,10000,12.15,12.76,12.09,13.81,1011,,,95,7.2,20,10.8,0.51,,,,100,500,Rain,light rain,10d
1664971200,2022-10-05 12:00:00 +0000 UTC,New York,40.694305,-73.939876,13.22,9656,12.44,13.08,12.65,13.92,1012,,,95,8.05,17,11.62,,,,,100,701,Mist,mist,50d
1664974800,2022-10-05 13:00:00 +0000 UTC,New York,40.694305,-73.939876,13.61,3219,12.82,13.51,12.65,14.47,1012,,,95,5.14,10,,0.61,,,,100,500,Rain,light rain,10d
1664974800,2022-10-05 13:00:00 +0000 UTC,New York,40.694305,-73.939876,13.61,3219,12.82,13.51,12.65,14.47,1012,,,95,5.14,10,,0.61,,,,100,701,Mist,mist,50d
1664978400,2022-10-05 14:00:00 +0000 UTC,New York,40.694305,-73.939876,13.37,4828,12.59,13.24,12.09,14.47,1013,,,95,6.17,20,,0.51,,,,100,500,Rain,light rain,10d
1664978400,2022-10-05 14:00:00 +0000 UTC,New York,40.694305,-73.939876,13.37,4828,12.59,13.24,12.09,14.47,1013,,,95,6.17,20,,0.51,,,,100,701,Mist,mist,50d
1664982000,2022-10-05 15:00:00 +0000 UTC,New York,40.694305,-73.939876,13.85,10000,12.9,13.75,12.65,15.03,1013,,,94,7.72,20,,,,,,100,701,Mist,mist,50d
1664985600,2022-10-05 16:00:00 +0000 UTC,New York,40.694305,-73.939876,14.66,10000,13.21,14.56,13.2,16.14,1012,,,91,8.23,20,10.8,0.25,,,,100,500,Rain,light rain,10d
1664989200,2022-10-05 17:00:00 +0000 UTC,New York,40.694305,-73.939876,14.98,10000,13.18,14.86,13.76,16.14,1012,,,89,6.17,10,,0.18,,,,100,500,Rain,light rain,10d
1664992800,2022-10-05 18:00:00 +0000 UTC,New York,40.694305,-73.939876,15.12,10000,13.15,14.99,13.76,16.03,1011,,,88,6.17,340,,0.15,,,,100,500,Rain,light rain,10d
1664996400,2022-10-05 19:00:00 +0000 UTC,New York,40.694305,-73.939876,15.36,10000,13.21,15.22,14.87,16.14,1011,,,87,5.66,350,,0.11,,,,100,500,Rain,light rain,10d
1665000000,2022-10-05 20:00:00 +0000 UTC,New York,40.694305,-73.939876,15.16,10000,13.01,15,13.76,16.14,1012,,,87,6.26,39,8.05,0.15,,,,100,500,Rain,light rain,10d
1665003600,2022-10-05 21:00:00 +0000 UTC,New York,40.694305,-73.939876,14.41,10000,12.62,14.23,12.76,15.43,1012,,,89,5.81,328,8.49,8.76,,,,100,502,Rain,heavy intensity rain,10d
1665007200,2022-10-05 22:00:00 +0000 UTC,New York,40.694305,-73.939876,14.66,2816,13.38,14.58,13.76,15.03,1011,,,92,5.14,340,,1.02,,,,100,701,Mist,mist,50d
1665007200,2022-10-05 22:00:00 +0000 UTC,New York,40.694305,-73.939876,14.66,2816,13.38,14.58,13.76,15.03,1011,,,92,5.14,340,,1.02,,,,100,502,Rain,heavy intensity rain,10d
1665010800,2022-10-05 23:00:00 +0000 UTC,New York,40.694305,-73.939876,14.72,10000,13.27,14.62,14.09,15.03,1012,,,91,4.12,360,,0.48,,,,100,500,Rain,light rain,10n
1665014400,2022-10-06 00:00:00 +0000 UTC,New York,40.694305,-73.939876,14.63,10000,13.01,14.5,13.76,15.59,1012,,,90,6.26,337,8.49,0.42,,,,0,500,Rain,light rain,10n
1665018000,2022-10-06 01:00:00 +0000 UTC,New York,40.694305,-73.939876,14.56,10000,12.94,14.42,13.77,15.03,1012,,,90,5.14,350,,,,,,40,500,Rain,light rain,10n
1665021600,2022-10-06 02:00:00 +0000 UTC,New York,40.694305,-73.939876,14.34,10000,12.21,14.1,13.09,15.03,1013,,,87,6.71,28,8.05,,,,,20,801,Clouds,few clouds,02n
1665025200,2022-10-06 03:00:00 +0000 UTC,New York,40.694305,-73.939876,14.39,10000,12.08,14.13,13.09,14.89,1013,,,86,4.12,350,,,,,,40,802,Clouds,scattered clouds,03n
1665028800,2022-10-06 04:00:00 +0000 UTC,New York,40.694305,-73.939876,14.84,10000,11.61,14.49,13.77,15.45,1013,,,81,3.6,360,,,,,,75,803,Clouds,broken clouds,04n
1665032400,2022-10-06 05:00:00 +0000 UTC,New York,40.694305,-73.939876,14.76,10000,11.35,14.38,13.21,15.59,1013,,,80,4.12,330,,,,,,100,804,Clouds,overcast clouds,04n
1665036000,2022-10-06 06:00:00 +0000 UTC,New York,40.694305,-73.939876,13.96,10000,10.76,13.53,13.21,14.87,1013,,,81,4.63,320,,,,,,0,800,Clear,sky is clear,01n
1665039600,2022-10-06 07:00:00 +0000 UTC,New York,40.694305,-73.939876,13.51,10000,10.32,13.03,12.1,14.31,1013,,,81,3.09,320,,,,,,0,800,Clear,sky is clear,01n
1665043200,2022-10-06 08:00:00 +0000 UTC,New York,40.694305,-73.939876,13.77,10000,10.75,13.34,12.66,14.43,1013,,,82,3.6,340,,,,,,0,800,Clear,sky is clear,01n
1665046800,2022-10-06 09:00:00 +0000 UTC,New York,40.694305,-73.939876,13.93,10000,10.73,13.49,12.66,14.87,1013,,,81,4.12,340,,,,,,75,803,Clouds,broken clouds,04n
1665050400,2022-10-06 10:00:00 +0000 UTC,New York,40.694305,-73.939876,13.53,10000,10.15,13.03,11.55,14.43,1013,,,80,4.12,320,,,,,,0,800,Clear,sky is clear,01n
1665054000,2022-10-06 11:00:00 +0000 UTC,New York,40.694305,-73.939876,13.11,10000,9.93,12.59,11.55,13.92,1014,,,81,3.6,330,,,,,,0,800,Clear,sky is clear,01d
1665057600,2022-10-06 12:00:00 +0000 UTC,New York,40.694305,-73.939876,13.82,10000,9.86,13.27,12.66,14.47,1015,,,77,3.58,319,4.47,,,,,0,800,Clear,sky is clear,01d
1665061200,2022-10-06 13:00:00 +0000 UTC,New York,40.694305,-73.939876,15.08,10000,10.08,14.52,13.23,16.14,1015,,,72,4.63,340,,,,,,0,800,Clear,sky is clear,01d
1665064800,2022-10-06 14:00:00 +0000 UTC,New York,40.694305,-73.939876,16.67,10000,9.6,16.04,14.87,18.23,1015,,,63,4.63,10,,,,,,0,800,Clear,sky is clear,01d
1665068400,2022-10-06 15:00:00 +0000 UTC,New York,40.694305,-73.939876,18.58,10000,9.37,17.93,16.57,19.34,1015,,,55,4.12,20,,,,,,0,800,Clear,sky is clear,01d
1665072000,2022-10-06 16:00:00 +0000 UTC,New York,40.694305,-73.939876,20.45,10000,9.69,19.86,18.23,21.59,1015,,,50,3.09,340,,,,,,0,800,Clear,sky is clear,01d
1665075600,2022-10-06 17:00:00 +0000 UTC,New York,40.694305,-73.939876,21.68,10000,8.91,21.05,20.43,22.7,1014,,,44,3.09,30,,,,,,0,800,Clear,sky is clear,01d
1665079200,2022-10-06 18:00:00 +0000 UTC,New York,40.694305,-73.939876,22.37,10000,8.85,21.76,20.43,23.77,1014,,,42,2.06,300,,,,,,0,800,Clear,sky is clear,01d
1665082800,2022-10-06 19:00:00 +0000 UTC,New York,40.694305,-73.939876,23.42,10000,8.69,22.84,21.09,24.47,1014,,,39,2.57,300,,,,,,0,800,Clear,sky is clear,01d
1665086400,2022-10-06 20:00:00 +0000 UTC,New York,40.694305,-73.939876,23.43,10000,9.07,22.87,21.54,24.47,1014,,,40,2.68,198,3.13,,,,,0,800,Clear,sky is clear,01d
1665090000,2022-10-06 21:00:00 +0000 UTC,New York,40.694305,-73.939876,23.35,10000,9.37,22.81,22.09,25.03,1013,,,41,2.06,360,,,,,,0,800,Clear,sky is clear,01d
1665093600,2022-10-06 22:00:00 +0000 UTC,New York,40.694305,-73.939876,22.76,10000,9.89,22.24,20.44,23.88,1013,,,44,3.13,206,3.58,,,,,0,800,Clear,sky is clear,01d
1665097200,2022-10-06 23:00:00 +0000 UTC,New York,40.694305,-73.939876,20.49,10000,10.59,19.98,17.66,22.77,1014,,,53,2.06,190,,,,,,0,800,Clear,sky is clear,01n
1665100800,2022-10-07 00:00:00 +0000 UTC,New York,40.694305,-73.939876,19.49,10000,10.76,18.98,16.55,21.87,1014,,,57,2.57,190,,,,,,0,800,Clear,sky is clear,01n
1665104400,2022-10-07 01:00:00 +0000 UTC,New York,40.694305,-73.939876,18.77,10000,11.1,18.3,16.55,20.87,1014,,,61,3.09,200,,,,,,0,800,Clear,sky is clear,01n
1665108000,2022-10-07 02:00:00 +0000 UTC,New York,40.694305,-73.939876,18.1,10000,12.11,17.74,16.01,19.43,1014,,,68,3.09,200,,,,,,0,800,Clear,sky is clear,01n
1665111600,2022-10-07 03:00:00 +0000 UTC,New York,40.694305,-73.939876,17.49,10000,12.81,17.23,16.03,18.76,1014,,,74,2.57,210,,,,,,0,800,Clear,sky is clear,01n
1665115200,2022-10-07 04:00:00 +0000 UTC,New York,40.694305,-73.939876,17.49,10000,12.18,17.15,15.44,19.42,1014,,,71,2.24,209,5.36,,,,,0,800,Clear,sky is clear,01n
1665118800,2022-10-07 05:00:00 +0000 UTC,New York,40.694305,-73.939876,17.22,10000,12.55,16.93,15.44,18.32,1013,,,74,1.54,260,,,,,,0,800,Clear,sky is clear,01n
1665122400,2022-10-07 06:00:00 +0000 UTC,New York,40.694305,-73.939876,16.84,10000,11.98,16.49,14.88,18.32,1014,,,73,2.57,240,,,,,,0,800,Clear,sky is clear,01n
1665126000,2022-10-07 07:00:00 +0000 UTC,New York,40.694305,-73.939876,16.63,10000,11.98,16.28,14.92,18.09,1014,,,74,4.92,360,6.26,,,,,0,800,Clear,sky is clear,01n
1665129600,2022-10-07 08:00:00 +0000 UTC,New York,40.694305,-73.939876,15.87,10000,11.65,15.5,14.89,17.76,1013,,,76,2.06,200,,,,,,0,800,Clear,sky is clear,01n
1665133200,2022-10-07 09:00:00 +0000 UTC,New York,40.694305,-73.939876,15.44,10000,11.82,15.1,13.88,16.66,1014,,,79,3.6,240,,,,,,0,800,Clear,sky is clear,01n
1665136800,2022-10-07 10:00:00 +0000 UTC,New York,40.694305,-73.939876,15.16,10000,12.11,14.87,13.21,17.2,1014,,,82,2.68,360,5.36,,,,,0,800,Clear,sky is clear,01n
1665140400,2022-10-07 11:00:00 +0000 UTC,New York,40.694305,-73.939876,15.23,10000,11.99,14.92,13.88,16.66,1014,,,81,3.13,360,5.81,,,,,0,800,Clear,sky is clear,01d
1665144000,2022-10-07 12:00:00 +0000 UTC,New York,40.694305,-73.939876,15.95,10000,12.51,15.69,14.32,17.87,1014,,,80,3.13,360,4.92,,,,,0,800,Clear,sky is clear,01d
1665147600,2022-10-07 13:00:00 +0000 UTC,New York,40.694305,-73.939876,16.78,10000,12.73,16.52,15.46,18.92,1015,,,77,3.6,250,,,,,,0,800,Clear,sky is clear,01d
1665151200,2022-10-07 14:00:00 +0000 UTC,New York,40.694305,-73.939876,18.81,10000,13.23,18.57,17.09,20.59,1014,,,70,3.09,230,,,,,,0,800,Clear,sky is clear,01d
1665154800,2022-10-07 15:00:00 +0000 UTC,New York,40.694305,-73.939876,20.55,10000,12.78,20.25,18.2,22.66,1014,,,61,4.02,269,5.36,,,,,0,800,Clear,sky is clear,01d
1665158400,2022-10-07 16:00:00 +0000 UTC,New York,40.694305,-73.939876,22.2,10000,12.46,21.89,19.31,23.81,1014,,,54,4.63,230,,,,,,0,800,Clear,sky is clear,01d
1665162000,2022-10-07 17:00:00 +0000 UTC,New York,40.694305,-73.939876,23.53,10000,12.21,23.22,20.98,25.44,1013,,,49,7.2,250,,,,,,0,800,Clear,sky is clear,01d
1665165600,2022-10-07 18:00:00 +0000 UTC,New York,40.694305,-73.939876,24.62,10000,11.57,24.29,22.66,26.55,1013,,,44,7.72,230,,,,,,0,800,Clear,sky is clear,01d
1665169200,2022-10-07 19:00:00 +0000 UTC,New York,40.694305,-73.939876,24.77,10000,10.64,24.37,22.76,26.55,1012,,,41,6.17,240,,,,,,0,800,Clear,sky is clear,01d
1665172800,2022-10-07 20:00:00 +0000 UTC,New York,40.694305,-73.939876,24.72,10000,10.96,24.34,22.2,26.59,1013,,,42,6.69,220,,,,,,0,800,Clear,sky is clear,01d
1665176400,2022-10-07 21:00:00 +0000 UTC,New York,40.694305,-73.939876,24.13,10000,11.13,23.75,21.55,25.59,1013,,,44,7.15,287,9.39,,,,,0,800,Clear,sky is clear,01d
1665180000,2022-10-07 22:00:00 +0000 UTC,New York,40.694305,-73.939876,22.92,10000,11.02,22.49,21.55,23.92,1013,,,47,6.69,270,,,,,,75,803,Clouds,broken clouds,04d
1665183600,2022-10-07 23:00:00 +0000 UTC,New York,40.694305,-73.939876,21.65,10000,11.67,21.25,21.09,22.88,1013,,,53,6.26,307,10.73,,,,,75,803,Clouds,broken clouds,04n
1665187200,2022-10-08 00:00:00 +0000 UTC,New York,40.694305,-73.939876,20.49,10000,11.69,20.08,19.87,21.88,1014,,,57,6.69,330,,,,,,100,804,Clouds,overcast clouds,04n
1665190800,2022-10-08 01:00:00 +0000 UTC,New York,40.694305,-73.939876,18.96,10000,11.52,18.53,18.2,19.88,1015,,,62,6.17,330,,,,,,100,804,Clouds,overcast clouds,04n
1665194400,2022-10-08 02:00:00 +0000 UTC,New York,40.694305,-73.939876,17.9,10000,11.24,17.44,17.09,18.88,1016,,,65,9.39,342,12.96,,,,,100,804,Clouds,overcast clouds,04n
1665198000,2022-10-08 03:00:00 +0000 UTC,New York,40.694305,-73.939876,16.37,10000,8.1,15.58,15.43,17.14,1016,,,58,8.75,330,,0.25,,,,100,500,Rain,light rain,10n
1665201600,2022-10-08 04:00:00 +0000 UTC,New York,40.694305,-73.939876,15.54,10000,8.06,14.74,14.87,16.14,1017,,,61,7.72,320,,,,,,100,500,Rain,light rain,10n
1665205200,2022-10-08 05:00:00 +0000 UTC,New York,40.694305,-73.939876,14.62,10000,6.95,13.7,14.09,15.46,1017,,,60,6.69,320,10.29,,,,,100,804,Clouds,overcast clouds,04n
1665208800,2022-10-08 06:00:00 +0000 UTC,New York,40.694305,-73.939876,13.92,10000,6.77,12.99,13.2,14.9,1018,,,62,9.26,320,,0.1,,,,100,500,Rain,light rain,10n
1665212400,2022-10-08 07:00:00 +0000 UTC,New York,40.694305,-73.939876,12.86,10000,4.81,11.72,12.09,13.36,1018,,,58,7.2,340,,0.43,,,,100,500,Rain,light rain,10n
1665216000,2022-10-08 08:00:00 +0000 UTC,New York,40.694305,-73.939876,10.91,10000,4.6,9.75,9.88,12.12,1019,,,65,7.2,290,,0.57,,,,100,500,Rain,light rain,10n
1665219600,2022-10-08 09:00:00 +0000 UTC,New York,40.694305,-73.939876,9.93,10000,5.52,8.11,8.87,11.01,1019,,,74,3.6,310,,0.51,,,,100,500,Rain,light rain,10n
1665223200,2022-10-08 10:00:00 +0000 UTC,New York,40.694305,-73.939876,10.47,10000,4.61,9.32,9.32,11.14,1019,,,67,7.2,330,,0.25,,,,100,500,Rain,light rain,10n
1665226800,2022-10-08 11:00:00 +0000 UTC,New York,40.694305,-73.939876,10.36,10000,4.07,9.15,9.88,11.01,1020,,,65,5.66,320,,,,,,0,800,Clear,sky is clear,01d
1665230400,2022-10-08 12:00:00 +0000 UTC,New York,40.694305,-73.939876,10.4,10000,4.33,9.22,9.88,11.03,1020,,,66,6.17,330,,,,,,0,800,Clear,sky is clear,01d
1665234000,2022-10-08 13:00:00 +0000 UTC,New York,40.694305,-73.939876,11,10000,4.46,9.83,10.43,12.1,1021,,,64,5.66,340,,,,,,0,800,Clear,sky is clear,01d
1665237600,2022-10-08 14:00:00 +0000 UTC,New York,40.694305,-73.939876,12.15,10000,4.63,10.99,10.98,13.76,1021,,,60,6.17,340,,,,,,0,800,Clear,sky is clear,01d
1665241200,2022-10-08 15:00:00 +0000 UTC,New York,40.694305,-73.939876,13.07,10000,3.98,11.84,12.09,14.36,1021,,,54,4.12,330,,,,,,75,803,Clouds,broken clouds,04d
1665244800,2022-10-08 16:00:00 +0000 UTC,New York,40.694305,-73.939876,13.31,10000,3.94,12.08,12.09,13.81,1021,,,53,7.15,311,9.39,,,,,100,804,Clouds,overcast clouds,04d
1665248400,2022-10-08 17:00:00 +0000 UTC,New York,40.694305,-73.939876,14.1,10000,4.13,12.9,12.65,14.92,1021,,,51,4.12,310,,,,,,20,801,Clouds,few clouds,02d
1665252000,2022-10-08 18:00:00 +0000 UTC,New York,40.694305,-73.939876,14.43,10000,3.86,13.21,12.65,16.03,1019,,,49,6.71,316,8.94,,,,,40,802,Clouds,scattered clouds,03d
1665255600,2022-10-08 19:00:00 +0000 UTC,New York,40.694305,-73.939876,14.53,10000,3.66,13.29,13.2,15.99,1019,,,48,5.81,289,9.39,,,,,0,800,Clear,sky is clear,01d
1665259200,2022-10-08 20:00:00 +0000 UTC,New York,40.694305,-73.939876,14.76,10000,3.27,13.49,13.76,15.99,1018,,,46,6.69,330,,,,,,0,800,Clear,sky is clear,01d
1665262800,2022-10-08 21:00:00 +0000 UTC,New York,40.694305,-73.939876,14.83,10000,2.7,13.52,14.09,15.59,1019,,,44,4.63,320,,,,,,0,800,Clear,sky is clear,01d
1665266400,2022-10-08 22:00:00 +0000 UTC,New York,40.694305,-73.939876,13.76,10000,2.36,12.39,13.09,14.34,1018,,,46,7.2,300,,,,,,0,800,Clear,sky is clear,01d
1665270000,2022-10-08 23:00:00 +0000 UTC,New York,40.694305,-73.939876,12.82,10000,2.38,11.44,12.09,13.92,1019,,,49,7.6,312,9.39,,,,,20,801,Clouds,few clouds,02n
1665273600,2022-10-09 00:00:00 +0000 UTC,New York,40.694305,-73.939876,12.26,10000,2.15,10.85,11.54,12.81,1020,,,50,7.2,320,,,,,,0,800,Clear,sky is clear,01n
1665277200,2022-10-09 01:00:00 +0000 UTC,New York,40.694305,-73.939876,11.64,10000,2.39,10.24,10.88,12.25,1020,,,53,4.63,360,,,,,,0,800,Clear,sky is clear,01n
1665280800,2022-10-09 02:00:00 +0000 UTC,New York,40.694305,-73.939876,10.87,10000,2.45,9.47,9.88,12.09,1021,,,56,3.6,350,,,,,,0,800,Clear,sky is clear,01n
1665284400,2022-10-09 03:00:00 +0000 UTC,New York,40.694305,-73.939876,10.35,10000,2.21,8.93,9.09,11.14,1021,,,57,2.57,350,,,,,,0,800,Clear,sky is clear,01n
1665288000,2022-10-09 04:00:00 +0000 UTC,New York,40.694305,-73.939876,10.07,10000,2.67,8.7,8.87,11.01,1021,,,60,1.54,270,,,,,,0,800,Clear,sky is clear,01n
1665291600,2022-10-09 05:00:00 +0000 UTC,New York,40.694305,-73.939876,9.63,10000,2.94,8.71,8.77,10.55,1021,,,63,2.06,240,,,,,,0,800,Clear,sky is clear,01n
1665295200,2022-10-09 06:00:00 +0000 UTC,New York,40.694305,-73.939876,9.51,10000,3.27,7.59,8.2,10.55,1021,,,65,3.6,250,,,,,,0,800,Clear,sky is clear,01n
1665298800,2022-10-09 07:00:00 +0000 UTC,New York,40.694305,-73.939876,9.06,10000,3.27,7.33,8.2,9.9,1021,,,67,3.09,290,,,,,,0,800,Clear,sky is clear,01n
1665302400,2022-10-09 08:00:00 +0000 UTC,New York,40.694305,-73.939876,8.69,10000,3.33,6.11,7.66,9.9,1020,,,69,4.63,280,,,,,,0,800,Clear,sky is clear,01n
